PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,PCA_Component_5,PCA_Component_6,PCA_Component_7,PCA_Component_8,PCA_Component_9,PCA_Component_10
1.111389719424371,-1.3508186228078432,-0.8255891644371262,-0.043206661963040155,0.8371742359932063,2.6031581809036854,0.5754958907962354,-1.1299199621772975,1.249077394531292,1.246632961134733
-2.0097151032675726,-1.6658783494060692,-1.392916081573326,1.334211837671149,0.10478799727452424,-0.08336926481821057,-1.400020452956375,1.0685145071718207,0.007720871394449122,-0.17405376039480877
-2.019459501501017,1.202431480163677,-0.8756559837029124,-0.2705123794463378,-0.19588575652977924,-1.555768549510443,-0.7897423070294874,-0.15843382653139368,-1.1725427381719065,0.5499602285901676
1.7994664529641873,-0.9091153086771171,-0.4719273729180181,-0.27012458381690957,0.35029394812457587,0.999545205044901,-0.19444829819859488,-1.4096194369095918,-2.171347286865134,1.4446124697527571
0.00037978747148714406,-1.4542874452777756,-0.9444063141527534,1.717522654376435,0.2626010945628807,-0.8226419886467048,0.05826834463064341,-1.7169279292050952,1.8275473820193022,-0.9728424913081375
0.963883363044948,1.3075532023616407,-0.22363972827060738,1.3363292913153075,-0.5755317989865627,-0.08257003209407655,0.09321171271086579,-0.926442037972205,2.194901815185404,-1.660055865226075
-1.7092311840324301,-1.7617724513573076,-0.6244931267051683,-0.9360969608643376,-1.1380872135313422,1.2731286490988936,0.5473284790515685,-0.11565331653035059,-1.1302045343415212,-0.5217832240105947
0.7635397253437647,1.283831113829591,-0.3881780683676527,0.14098849898920526,-1.0479951270188335,-1.0845521046401883,-0.09273182276552695,-0.49473646212725253,1.3816243544082638,-1.6605061429198635
-1.5730583027427838,-0.5791882017252583,1.2123043558648965,0.4303628756129224,1.615917900179252,-2.087209960328934,-0.7107043576242401,-0.16952461731790214,-0.7160075623042755,0.08157914078271812
-1.0337662875116567,0.7843495124070297,-0.8657840846499256,-1.8087133255909507,-0.4291685653200234,-1.9363526214089073,-1.8042585276793832,-0.23428168871080124,-0.4830691135202361,-0.25118763394988236
-1.8038545626175384,-1.449489088825762,-0.3607531281295159,0.7932164220223711,-1.3390890202846486,-0.6787203132607549,1.8870893482118405,-0.5972853061796202,0.938585410432687,-1.355660245520667
1.7884517126725332,1.9349134439873283,-0.7338037361642988,-0.6154735402539435,-2.920950590878769,0.6377594034722747,1.981712810994685,0.7968496414243135,-0.3289798452546214,-0.3815770512045449
-0.6535951280173262,-1.6019337479330682,-1.0297184076082093,-0.703913646685391,0.2534301112652338,0.8180864789849949,-0.5723179313944652,0.8473328336765475,-0.06004895398337239,0.04329256637926903
0.7033049660066197,-0.8345860124676852,-0.8679542950457534,0.12291707686476976,1.102851650873215,0.016161401150772386,1.0190479393816165,-1.362147506448672,-1.4272196059123594,1.2710930855523872
0.7663802576850907,-0.1583881449760435,0.9139823807406756,1.6063374888945972,-0.008650224202244833,-0.1618453701898347,-1.0428149264498614,1.7166975132659033,0.05432810397710371,0.2554992024697202
1.9100381932677313,-0.8297074766763219,-1.2176852268756544,1.1743823660367472,-0.06877274142591873,-0.625266135125261,-0.1122655015445235,-0.9851062766649827,-1.116030433367966,0.9621920136791464
3.4492141268433234,-1.3447489085671258,-1.4216818170587575,0.7492417693783326,0.2638726096971199,0.41546989697118203,-0.8525820097792316,1.3564374971289748,0.7057656895993332,-0.4926560222295061
1.2104181128917098,-1.3160518466431423,-0.7575392732955356,0.4819540343295515,-0.13250977938579758,-0.9503216177564375,1.4113550496841685,0.23617971484962544,1.3210766167787746,1.8317344542620062
-0.355244260008797,0.8565720876491203,-0.6097638183462092,0.07145362310364313,-0.2917047460729507,-0.5028347536371693,0.043364557546372015,1.2531252827417463,1.42746233734313,1.9782885081993953
1.5155101170523722,-1.0659325069962495,-1.2269302120091112,1.1123727954159859,-0.7489937047878681,-0.41436526236817994,0.33309900021857203,-0.940932939214548,-1.0987750186864118,1.326949066691033
0.10117173188420603,-1.3942258459706047,-0.834561648164665,-0.014763913507816431,-0.8528933353269644,0.8487387544229312,-1.1382622291326814,-1.4215838680506063,-0.35353058201918713,-0.6415820124657902
1.4369067715096042,-0.9351372055657154,-0.42855012483357163,1.3233194058477047,-0.07460320307732062,-0.3854998196233787,1.455579620763229,-0.2846013761126833,1.0526993707048542,1.9972652673810518
-1.9346675511519582,-0.48605065906727146,1.3534235429777892,0.9647364859129889,-1.3552514684246064,0.1814594660987801,1.1728816575478567,1.3109270038751257,-0.9969104092618672,-0.42321271795688997
-0.04380215843604149,-0.3025086054818678,1.5939112908285689,0.11353441224943434,1.268540180123731,-1.391996341298747,-0.26179221981353606,-0.38058098062800233,-0.3512075623877574,-0.212055634764057
-3.725358839235199,1.1892948156079246,-0.2953987364107857,1.5780436880831306,-0.03503364356695242,1.1635587841169026,-0.35459217830426926,-0.5773310911895123,-0.6383097176737001,-1.0203566363946384
0.8049916490991176,0.9557608695497398,1.4783628585063526,1.535384337959653,0.3395097970909304,-1.104264103785626,0.8681208476916776,-1.2944691542500997,-1.6688951049260183,1.5011870283375206
-1.4180177406700973,-0.37988639397643104,2.036248050614,-0.4410155691684011,-1.5918508758289671,1.3387741490854355,1.7619046379123207,1.3699518350695181,-1.3217173842537577,-0.6345273089420524
-0.8132585098307733,0.8417839545374983,-1.6852709389994471,2.0942161232637275,0.43188464220660144,-0.13895928492202336,-1.8238821363245437,2.1987697972197813,0.7027262409953237,0.11728288155627352
-2.3130289271191886,-0.22144134114187283,1.498744048718117,-1.6994952244276256,3.211760265593398,0.5262133191788958,0.4868322534954885,-0.11016264704966151,-0.45420688688932415,-0.8461147476317469
-1.2734311529264861,-1.3348425352592066,-0.5866432208519858,-1.2976205503200735,0.023553860651098917,2.21292235168816,1.1422781376450315,-1.309892224082954,0.6742952307694614,1.3450241195124701
-2.052411335803567,-1.591761491737191,-1.233120942831272,-0.2606091934935652,-0.8243471128726984,0.27459556815930447,1.1846074249480532,0.6616646282642695,-1.1444038253468027,-0.2562186003938706
-0.32826936518435107,-1.770281434604695,-0.3546710667133437,-0.3137045686269865,-0.23392457387321813,0.21151553637264336,0.6080162429757221,-1.7836430259292924,1.6696152386330454,-1.2258899636196372
-2.9481701509956446,-0.09475236235789053,2.0013872731923956,0.6168171510203994,0.3670882002047236,-0.9089280118575324,1.613925172175984,0.5253197305366385,0.2422054166079139,2.3886500845305414
-2.7176646046337134,1.017584017837607,-0.9349766553922304,-0.5622057300455583,-0.3994368307264436,-1.9270302009856373,-1.1495017180984926,-0.3851454693808481,-0.9054716521706829,0.3599816162420234
0.49736088836460957,-0.17317991456692286,1.9995413304345808,-0.35334787034660214,-1.2029768591828633,-0.7836938117426441,-2.224884199684031,0.7418913427258942,0.055426822003663584,-0.13304641940382422
-1.537284606112054,1.593625379867016,-0.3326181818482772,0.9084025037540552,-1.2630330494935553,-1.4651285167630683,1.2137090444432184,-0.7632850334044811,1.6602425406674326,-1.5868152622790248
1.2317781317336105,-1.1337457704073193,-0.36610459049547384,-0.7542149436499477,-0.7704139257239617,1.356459456068419,-0.38256193251914256,-1.6915820797318961,-0.5621930394828392,-1.164140303827653
0.044696182804693646,1.7870457930485615,-0.9449656752467142,-0.9073478200967674,2.1244967168944795,0.3944041486650949,-0.10521966472842811,0.3109714551156384,-0.9953426978184373,-0.5843295322707354
1.7933754650498428,-1.1484817847720274,-0.6889276633858412,0.6988441851301479,0.7369553096913972,-0.6076454102647278,2.0564692089821195,0.5594734035800712,1.1373719770734632,1.5704571001205219
0.8769883132671207,-0.001900934035036785,1.693450054470606,-0.6273564945288409,0.7765863865389999,-0.79441792814692,-0.9082004003712851,-0.8623984019499497,-1.6012139654642554,0.5900999391736182
-2.061130943990605,-0.16789678879871278,2.004226468766875,1.703662264824346,-0.7931220401115312,-0.9144923427422423,0.7654952995209826,-1.0412225345207826,1.3067244844455168,-0.9364963756676803
0.40111583093068726,1.4031850618805064,-0.23715945933394458,-0.45146571666945684,0.7159413988300892,-0.7521634682050491,1.3200212935804054,1.1584907409341691,0.6913412144586285,1.4500455713398122
0.5405562118923305,-0.2587600914193387,1.8164976674741808,0.24736414633969367,0.023932625679470142,0.4472651991538004,-1.7615660095329213,-0.7833779469333876,-0.41316858043411425,-1.5438682673341872
-0.7083872960059848,0.8960442433318597,-0.6201635691417173,-0.820891855172784,-0.2591716024820759,2.009670432822564,-0.719192812422984,-0.08136756019137192,1.6193611261533634,0.5340733780893663
-1.5680355713478793,-0.04700057638234942,1.9132492499805256,1.7793831336263444,0.28772651658041953,0.7702584388490352,-1.0181281667958733,-1.1414909733607599,-0.4248649974275191,-1.084013869401499
-0.6526129356725205,-0.6642040527673666,1.8827989280219446,-1.840523771527357,0.7182205826879109,2.3265287455740014,-0.053438572436971754,-0.17299797306186646,0.6294303378935849,0.9897501581651066
1.863536186263596,0.3418404575002092,1.888213739642971,-0.2472691953997168,0.6131188561423232,1.4379817229008156,0.1989909446056084,-0.8907359775409496,0.8812757002701734,0.5585069897814635
1.4806128312868958,1.5975966820280514,-0.7850379380487355,-0.3011022894222943,-0.3883082100272982,-0.01785431832591003,-1.8690732026022165,-0.9629381226964048,-0.47496626393292424,-1.0454234892361363
-2.466421602975844,1.1765318542772967,-0.6087527900602657,-0.11573839888073027,1.413302187860293,-0.9969087071548515,0.3175884932319579,0.369790069270153,1.1877625212963245,2.0953142617587424
1.264208092207423,1.4015387704619362,-1.3009758971130143,-0.6437745766331063,-0.1570989085245939,-0.8544247057538666,-0.965193426980425,-0.5197350434181549,-0.4680964913949856,1.0785554642862758
-0.9269171545345851,-0.526266205497151,2.69207893784212,-1.1472533815654178,-0.8264661313256163,0.9865770872388604,-0.1835052361578956,1.895507822065098,-0.4871176623755365,-0.17339133348467808
2.7991934635475424,-1.6613022515989397,-0.7500926479344823,0.13985935080479464,0.3191699312020767,-0.3909869913885136,-0.11920727045942595,-0.8862571144684956,1.9696543238179016,-1.8727517845598485
0.22789140702430385,1.619667131051523,-0.685532606069322,-1.2300923723584314,-2.0919605849154843,0.44741054710328804,1.8857426036703562,0.743424349521275,-0.8588238924231701,-0.3332707187282807
0.2922870463308417,-1.4523167460928543,-0.870564880243496,0.7063565082268983,-1.4047245470245404,1.2290894924442628,1.7323871363680194,0.8158716739139283,-0.7270262147536612,-0.6021207040857475
-0.22319885014703114,1.7005845455574597,-0.32662274330233143,-0.3473843053728228,-2.013097124226665,1.2063502011990288,0.6623656766241629,0.2800466581374067,-1.0622108144708555,-0.43074147789162653
0.37444280586491735,1.8470191651331922,-0.8927336490838473,0.5776574092264776,-0.27644700920902965,-0.012501410007816863,1.809445651343945,1.2149025532430813,-0.5354651408160154,-1.0691407630129601
-0.8396501483831159,-1.49648885813507,-1.400600551586827,0.47481106167550813,-0.5624992603434809,0.07015491224094467,-0.6713889364403911,1.3863236765092608,0.14113876776320008,0.08171290383568074
-1.6471314874804073,-1.5597399149415834,-0.4624888797680833,0.48782741339341845,-0.7718001709631729,-0.7117718199962257,1.5538038574289583,0.7134482432967468,0.3202352507905302,2.0611897965049515
0.8918224573468647,-0.29123997691053527,1.4558300180221153,-1.5469438223870489,-0.1934883578016578,-2.138759661590996,-1.3774278261704824,-0.9119133442812077,-0.7451378672252335,0.21289442300265363
-0.4831837963164517,-1.1460149526557142,-0.5196480139568841,1.8592764968353017,-0.5186274889644072,-0.5104826608172305,1.2737683850538928,-1.3291355177064061,1.161439163958489,-1.0846720270554302
1.1467809599065382,1.6389985543463428,-0.9585211256931442,0.09792349207044532,-0.3266886783113404,-0.2591860503156294,-1.158983358653152,-0.45699902294792033,-0.1718932730632925,-1.2670796272522227
-0.07529013843729163,-1.1941493969778028,-1.254818776487565,2.0201967027730654,-0.824563597917129,-0.23375968587286125,0.03389330487642002,-0.5567785047378688,-1.6160817604154147,1.760943479311409
-1.9129425739689427,-1.73813857197204,-1.0278715874097952,0.11725880417379472,-0.7323437816415719,-1.7932432531691558,1.2920761701781867,-0.9321418424249408,1.9570047853772974,-1.4405204063403387
1.5516131929417798,-1.4470288010060393,-0.9522349147353244,0.948180514395271,-0.6047339802436075,-0.9172253415064461,1.2144483974448417,-1.0135339528800589,2.2134233841448436,-1.4778762402757595
0.4155920927292852,-1.6866335333255962,-0.6209304464075629,-0.8970958850429426,-0.5518865522199264,-1.0142540486432836,0.6492660903659022,0.6004303953241921,0.7399418977092149,1.646506910924755
-1.0193790694687195,0.1552378597224454,2.092312260539468,-0.302020536405268,-0.19853161534136,-0.12015373695033506,-0.12208569977783826,-1.1405906710734048,-2.327445619297601,1.257077409407767
2.6146649074338897,2.069142837058699,-1.0471925200334273,0.557461859825048,-0.1277829795436677,-0.36370084658310636,0.6193246339421545,-0.5595194124968996,-0.9717950627263653,1.4593066955896676
2.6212436569956123,1.9577455339015155,-0.6426977520971154,2.124926290192326,-0.12070390512819047,0.8142554992466795,-1.4252467976743926,-0.8962344103251448,-0.2546494916957136,-1.0986169956785348
-1.2486377858164346,1.7944830767528333,-0.6150272447436907,0.17806202585814282,-1.3592180988065512,0.7018954556431898,1.4641878024759447,0.7648296824110934,-1.517958090318942,-0.11452060719794359
0.9225148525629665,0.18979763458435994,1.5317813993035603,-0.12312135742931501,-1.308269363253071,-0.30395792051151727,0.8268328683553386,0.6758274417956983,-0.994322948713278,-1.0120202244041083
1.8282792940597767,-1.5840550479127264,-0.9304873314169546,-1.2309458840938026,-0.016061380583108426,-1.4374191502921583,-0.1701841670942508,-0.27770829353438503,-0.6739590151706811,-0.25851315253455326
-2.28726791894739,1.3282784608310554,-0.1732514469147091,1.1764765059513111,-0.6977123406560278,0.0367654586360375,1.5918351827986343,-0.8194985149739925,1.9395559254116261,-1.1749214649716628
-0.3210050072084631,1.502073597696316,-0.5597065601966733,0.5254188671967535,-1.3552105503255265,-1.5920457250188371,-0.8019045508428971,-1.5851832327114046,1.4636107319770182,-1.0715276709120776
-1.3144315346631636,-2.0188667280818904,-0.8661556085755937,0.29863758348425923,1.8593471051686732,-0.9449420271028429,0.16560825847918786,0.7872998106694231,0.7429103924810675,1.4943241590584584
0.12412732373305684,1.1157285886522605,-0.009545045387133745,-1.8177352887161158,-1.4400596686182408,0.7870861362300766,-1.7008762213692221,1.2227676853173375,0.240314578597595,0.23848444931600177
-0.745615317794405,-1.4400874438918774,-0.9089662073474204,2.061506892831809,-1.36224218831074,1.4643074296761427,1.4216024294046603,0.7343702219726138,-0.658340198258766,-0.4322993663326494
1.4634020431733819,-0.30897354454907056,1.4148126593381656,0.2526954872967572,0.4313682383366585,0.8975945372245359,-1.993232344959851,1.0211418920628907,0.27177770022235903,-0.12073190258725555
0.6290391064485947,1.8583931504065212,-1.1186890766632214,-3.3401005538345623,0.44684365469678994,-1.1765165401322941,0.4798238039985235,0.14225635301839612,0.10324659670575317,-1.3629780290067706
-0.3867249362863938,1.4795169157874515,-0.7411367566628299,0.42579979869337403,-0.3095459664035987,0.7165901731967476,-0.943673604410946,1.7377005409089732,0.22372959750504606,-0.36310899610801955
-0.3292423412491261,-0.597856799233438,-0.4760359348867723,-1.0477262177219062,-1.346873768154986,-0.4002720380392042,1.210206579426756,-1.8267355302745731,-2.4783283264739655,1.606632812826216
-0.5340767587375665,-0.3803191819688106,2.010192316333952,1.7484094214218184,0.5134422559133502,-0.30475487558782094,0.019788877145869452,-0.6739938001953483,0.9555835720936084,-1.176312589768312
-0.263297262465292,1.1810155130520104,-0.8486649616557946,0.2750676039926378,0.45444202843182835,0.423410027367684,-1.8357551531930765,-1.0933285828674515,-0.11166443964272396,-1.1286628137451475
-1.4747539032192463,-1.9057802417720082,-0.861719156318182,-0.4837019660636627,1.6116178247323387,1.9514451287974328,0.21753962866471405,-0.785790885815816,0.8823008051889314,0.6209181696638939
-2.319903516240727,-0.06620941303350715,2.3364178193800496,-1.9246657439113122,-1.436754062720988,-0.6525595414721355,-0.42467072422780766,0.5005104863503075,-0.5280313295533261,0.5823941705296907
-0.40291074824115525,-1.8600195062796228,-1.191483954825605,0.07840119366424178,0.7072321394865126,1.7246379046230473,-1.3205457768512818,-0.8032800268450253,1.2057079849303451,0.8622320976308421
-1.4347545073445203,1.5598943779913634,-0.38192974416107106,-0.9048794146227005,-0.9507446816006289,-1.6517473527237336,0.9466178998192692,-0.9113939674783781,1.8500188025511461,-1.6726176695356347
-0.7764114449599508,1.672971253840033,-0.9280715534926891,-2.5046440087053226,1.2236130104193805,-0.12276516872057762,1.08462249411548,0.538509768721413,-0.4965424662648346,-0.8101685670332319
-0.8111594157688613,1.010785602640123,-0.7612712716794869,0.24285531334690236,0.8415340439638105,-1.2664824544487723,-1.173100590926458,-0.02309541646929047,-0.24077033234732365,-0.4074189373868302
